date,pm2.5,aluminum,ammonium_ion,arsenic,barium,bromine,calcium,chlorine,chromium,copper,elemental_carbon,iron,lead,manganese,nickel,organic_carbon,om,potassium_ion,selenium,silicon,sodium_ion,sulfate,titanium,total_nitrate,vanadium,zinc
2001-05-10,3.100092,0.051548,1.495149,0.001898,0.043538,0.004629,0.107957,0.007472,0.001299,0.003564,0.576051,0.176471,0.00444,0.00453,0.00095,1.796747,2.084678,0.053256,0.001699,0.303063,0.193921,2.277267,0.023521,1.000632,0.001898,0.020587
2001-05-13,2.079442,0.012423,0.71784,0.001898,0.043538,0.001599,0.049171,0.007472,0.001299,0.001299,0.117783,0.052687,0.00444,0.001748,0.00095,1.23256,1.482059,0.059683,0.001699,0.109751,0.041622,1.313724,0.005763,0.425921,0.001898,0.003843
2001-05-16,1.987874,0.028685,0.528862,0.001898,0.043538,0.001599,0.04717,0.007472,0.001299,0.001299,0.29788,0.069992,0.00444,0.001748,0.00095,1.275363,1.528662,0.065413,0.001699,0.129272,0.118672,1.036737,0.006568,0.551584,0.001898,0.008236
2001-05-19,3.242592,0.012423,1.793425,0.004191,0.043538,0.004997,0.051738,0.007472,0.003295,0.003773,0.335758,0.162119,0.00444,0.004808,0.004291,1.8453,2.135586,0.170586,0.003623,0.121332,0.260825,2.476538,0.015972,1.941615,0.005674,0.037874
2001-05-22,2.406945,0.012423,1.111858,0.001898,0.043538,0.001599,0.020097,0.007472,0.001299,0.001299,0.394067,0.052972,0.00444,0.001748,0.00095,1.386294,1.648659,0.069433,0.001699,0.034112,0.171429,1.702928,0.002646,1.316408,0.001898,0.011533
2001-05-25,2.70805,0.012423,1.350667,0.001898,0.043538,0.001599,0.016267,0.007472,0.001299,0.001299,0.117783,0.029267,0.00444,0.001748,0.00095,1.425515,1.690834,0.038932,0.001699,0.050503,0.163818,1.997418,0.002646,1.519513,0.001898,0.001748
2001-05-31,1.84055,0.030141,0.268499,0.001898,0.043538,0.001599,0.096219,0.007472,0.001299,0.002816,0.417394,0.092397,0.00444,0.001748,0.00095,1.305626,1.561507,0.042293,0.001699,0.116894,0.039221,0.677526,0.005684,0.276115,0.001898,0.005873
2001-06-03,2.388763,0.012423,0.978326,0.001898,0.043538,0.001599,0.014297,0.007472,0.001299,0.001299,0.117783,0.047074,0.00444,0.001748,0.00095,1.249902,1.500961,0.041718,0.001699,0.030238,0.087186,1.73871,0.002646,0.644482,0.001898,0.00454
2001-06-06,2.674149,0.012423,1.543298,0.001898,0.043538,0.005236,0.042485,0.007472,0.001299,0.004241,0.756122,0.092488,0.00444,0.001748,0.00095,1.816452,2.105353,0.046597,0.001699,0.084065,0.097127,2.348514,0.006141,1.036737,0.001898,0.019607
2001-06-09,2.74084,0.012423,0.883768,0.001898,0.043538,0.001599,0.10616,0.007472,0.001299,0.004072,0.606499,0.138892,0.00444,0.001748,0.00095,1.862529,2.153621,0.048219,0.001699,0.102557,0.056475,1.599388,0.007085,0.392718,0.001898,0.01725
2001-06-12,3.718438,0.012423,1.948763,0.001898,0.043538,0.006022,0.071017,0.007472,0.001299,0.006916,0.674983,0.250759,0.00444,0.006111,0.002946,2.10657,2.407666,0.070924,0.004082,0.123986,0.079458,2.95491,0.009891,0.741937,0.001898,0.075015
2001-06-18,3.020425,0.012423,1.269761,0.001898,0.043538,0.004948,0.067565,0.007472,0.001299,0.001299,0.390013,0.101654,0.00444,0.001748,0.00095,1.821318,2.110456,0.051738,0.001699,0.059118,0.084249,2.171337,0.006558,0.396088,0.001898,0.021174
2001-06-21,2.674149,0.004181,1.646734,0.00098,0.006777,0.003663,0.035126,0.002632,0.00052,0.002811,0.517603,0.078349,0.004311,0.001978,0.001279,1.846879,2.137239,0.056853,0.001369,0.050931,0.114221,2.631889,0.003643,0.928219,0.002327,0.013262
2001-06-24,2.24071,0.012423,0.612479,0.001898,0.043538,0.001599,0.010544,0.007472,0.001299,0.005634,0.435024,0.039317,0.00444,0.001748,0.00095,1.425515,1.690834,0.028685,0.001699,0.021761,0.039125,1.348073,0.002646,0.20945,0.001898,0.003494
2001-06-27,3.569533,0.012423,1.678964,0.001898,0.043538,0.006648,0.046406,0.007472,0.001299,0.002996,0.560187,0.129272,0.00444,0.001748,0.003703,2.321407,2.62944,0.062505,0.001699,0.096219,0.107059,2.646175,0.007214,0.797507,0.007214,0.038547
2001-06-30,3.608212,0.012423,1.805005,0.001898,0.043538,0.006787,0.064757,0.007472,0.001299,0.004022,0.440189,0.110647,0.00444,0.00445,0.002587,2.217027,2.521881,0.082225,0.001699,0.128393,0.135405,2.772589,0.034981,1.043804,0.003833,0.01479
2001-07-03,2.785011,0.012423,0.920283,0.001898,0.043538,0.003833,0.039701,0.007472,0.001299,0.001299,0.698135,0.090024,0.00444,0.001748,0.00095,1.724551,2.008751,0.06335,0.012225,0.071576,0.058269,1.788421,0.010742,0.49774,0.001898,0.010643
2001-07-06,1.88707,0.012423,0.200489,0.001898,0.043538,0.001599,0.045451,0.007472,0.001299,0.003115,0.345715,0.055813,0.00444,0.001748,0.00095,1.442202,1.70874,0.052687,0.001699,0.032564,0.043634,0.760806,0.002646,0.263902,0.001898,0.00441
2001-07-12,2.572612,0.012423,1.088562,0.001898,0.043538,0.001599,0.057891,0.007472,0.001299,0.001299,0.344299,0.058458,0.00444,0.001748,0.00095,1.413423,1.677844,0.031014,0.001699,0.053636,0.014889,1.922788,0.002646,0.178146,0.001898,0.01094
2001-07-15,2.653242,0.012423,0.837248,0.001898,0.043538,0.001599,0.036235,0.007472,0.001299,0.001299,0.254642,0.045069,0.00444,0.001748,0.00095,1.574846,1.850343,0.039605,0.001699,0.046215,0.043059,1.585145,0.002646,0.228728,0.001898,0.015873
2001-07-18,3.456317,0.012423,1.809927,0.001898,0.043538,0.004908,0.036621,0.007472,0.001299,0.001299,0.544647,0.06335,0.00444,0.001748,0.00095,2.326302,2.634475,0.054488,0.001699,0.077424,0.336472,2.714695,0.002646,1.371181,0.001898,0.010643
2001-07-21,2.639057,0.012423,0.686123,0.001898,0.043538,0.004102,0.039413,0.007472,0.001299,0.002816,0.653886,0.102557,0.013508,0.001748,0.00095,1.868721,2.160099,0.059871,0.001699,0.052877,0.175633,1.477049,0.006101,0.403463,0.001898,0.011237
2001-07-24,2.595255,0.012423,0.788457,0.001898,0.043538,0.001599,0.045165,0.007472,0.001299,0.001299,0.378436,0.073994,0.00444,0.001748,0.003922,1.631199,1.910135,0.054299,0.001699,0.09894,0.33146,1.843719,0.027907,0.476234,0.006588,0.005495
2001-07-30,2.028148,0.012423,0.515216,0.001898,0.043538,0.001599,0.038836,0.007472,0.001299,0.001299,0.286682,0.045547,0.00444,0.001748,0.003215,1.446919,1.713798,0.034498,0.001699,0.069339,0.268499,1.272566,0.005654,0.444686,0.001898,0.001748
2001-08-02,2.617396,0.012423,0.698135,0.001898,0.043538,0.004719,0.065319,0.007472,0.001299,0.001299,0.537078,0.263902,0.00444,0.005007,0.007144,1.648659,1.928619,0.075571,0.006578,0.092214,0.241376,1.556037,0.011138,0.489193,0.010148,0.074272
2001-08-04,2.985682,0.012423,1.60342,0.001898,0.043538,0.008236,0.03691,0.007472,0.001299,0.001299,0.117783,0.179818,0.00444,0.00444,0.002487,1.951608,2.246649,0.087553,0.001699,0.062035,0.270027,2.815409,0.005584,0.426574,0.004629,0.02313
2001-08-08,3.811097,0.012423,2.118662,0.001898,0.043538,0.005505,0.078719,0.007472,0.001299,0.001299,0.487966,0.089109,0.00444,0.001748,0.00095,2.084429,2.384718,0.048028,0.004022,0.109751,0.183155,3.218876,0.006409,0.279902,0.001898,0.012916
