date,124-trimethylbenzene,224-trimethylpentane,234-trimethylpentane,23-dimethylbutane,23-dimethylpentane,2-methylheptane,3-methylhexane,3-methylpentane,acetylene,benzene,cis-2-butene,cis-2-pentene,ethane,ethylbenzene,ethylene,isobutane,isopentane,isoprene,isopropylbenzene,m_p_xylene,m-diethylbenzene,m-ethyltoluene,n-butane,n-decane,n-heptane,n-hexane,n-nonane,n-octane,n-pentane,n-propylbenzene,n-undecane,o-ethyltoluene,o-xylene,propane,propylene,styrene,toluene,trans-2-butene,trans-2-pentene,unidentified,tnmoc
2005-06-08T06:00:00.000000,1.147403,1.432701,0.732368,0.871294,0.518794,0.451076,0.920283,1.60543,1.738711,2.051557,0.364643,0.378437,3.103241,0.996949,2.866762,2.010896,2.604171,2.080691,0.314811,1.710188,0.231112,0.845869,2.361798,0.746688,0.828552,2.121064,0.727549,0.693147,2.110214,0.314811,0.57098,0.582216,0.966984,2.844328,2.234307,0.451076,2.266958,0.604316,0.65752,4.143489,5.436915
2005-06-09T03:00:00.000000,0.966984,1.383792,0.741938,0.463734,0.582216,0.300105,0.207014,1.512928,1.160021,1.300192,0.29267,0.518794,2.386927,0.920283,1.86563,1.745716,2.536076,0.841568,0.215112,1.706565,0.004988,0.904219,2.414127,0.425268,0.792993,1.591274,0.457425,0.444686,1.954446,0.329304,0.322084,0.392042,0.955512,2.535283,1.396245,0.662688,2.277268,0.198851,0.672945,3.604626,4.983833
2005-06-10T03:00:00.000000,0.524729,0.582216,0.285179,0.131028,0.004988,0.004988,0.254642,0.524729,0.587787,0.576614,0.418711,0.004988,1.558145,0.322084,0.920283,0.71295,1.871803,1.088562,0.004988,0.828552,0.004988,0.004988,1.423109,0.004988,0.357675,0.854416,0.004988,0.207014,1.232561,0.004988,0.004988,0.004988,0.314811,1.521699,0.451076,0.004988,1.178655,0.620577,0.215112,3.951436,4.477337
2005-06-10T06:00:00.000000,0.444686,0.451076,0.198851,0.004988,0.004988,0.004988,0.239017,0.431783,0.598837,0.582216,0.004988,0.004988,1.453953,0.29267,0.810931,0.770109,1.731656,1.756133,0.004988,0.746688,0.004988,0.004988,1.481605,0.004988,0.314811,0.867101,0.004988,0.004988,1.137833,0.004988,0.004988,0.004988,0.322084,1.501853,0.476234,0.004988,1.018848,0.004988,0.004988,3.435437,4.174387
2005-06-11T06:00:00.000000,0.867101,1.289233,0.636577,0.542325,0.378437,0.215112,0.350657,1.297464,1.111858,1.208961,0.165515,0.307485,2.57032,0.737164,1.642873,1.467875,2.13889,2.283403,0.004988,1.470176,0.262364,0.883768,2.236446,0.277632,0.593327,1.153732,0.307485,0.329304,1.662031,0.198851,0.29267,0.476234,0.792993,2.430979,0.970779,0.476234,2.028149,0.19062,0.500776,2.596058,4.690667
2005-06-12T03:00:00.000000,1.244155,1.876407,1.022451,0.982079,0.615186,0.457425,0.732368,2.170196,1.497389,1.519514,0.418711,0.604316,2.436242,1.004302,1.790092,1.76815,2.795451,1.599388,0.004988,1.899119,0.524729,1.704749,2.631889,0.34359,0.904219,3.537766,0.314811,0.553885,2.306578,0.329304,0.29267,0.506818,1.134623,2.527328,1.193923,0.65752,2.532903,0.48858,0.963175,5.584529,6.084499
2005-06-12T06:00:00.000000,0.609766,1.332366,0.625939,0.737164,0.307485,0.19062,0.207014,1.408545,1.011601,1.360977,0.004988,0.198851,2.243897,0.593327,2.163324,1.521699,2.307573,1.642873,0.004988,1.128172,0.004988,0.425268,2.102914,0.24686,0.41211,1.294728,0.277632,0.307485,1.684546,0.004988,0.223144,0.314811,0.620577,2.029464,1.408545,0.004988,1.80171,0.004988,0.300105,3.366259,4.718499
2005-06-13T03:00:00.000000,0.912283,1.229641,0.620577,0.587787,0.378437,0.239017,0.223144,1.264127,0.936094,1.684546,0.004988,0.277632,3.152309,1.321756,2.128232,1.754404,2.213754,0.457425,0.004988,1.388792,0.004988,0.765468,2.284422,0.451076,0.587787,1.249902,0.336472,0.322084,1.757858,0.231112,0.277632,0.262364,0.875469,2.605649,1.147403,0.936094,2.106571,0.004988,0.418711,3.826464,5.049856
2005-06-13T06:00:00.000000,0.932164,1.249902,0.625939,0.609766,0.34359,0.231112,0.625939,1.311032,1.166271,1.556038,0.14842,0.314811,2.854745,0.908259,2.260721,1.924249,2.359911,1.955861,0.004988,1.378767,0.004988,0.693147,2.494858,0.350657,0.609766,1.566531,0.357675,0.285179,2.029464,0.231112,0.277632,0.451076,0.779325,2.749193,1.308333,0.542325,1.99606,0.09531,0.482426,3.627002,5.056246
2005-06-18T03:00:00.000000,0.604316,1.398717,0.765468,0.593327,0.314811,0.14842,0.48858,1.572774,0.66783,1.061257,0.004988,0.350657,2.295561,0.494696,1.4884,1.451614,2.492379,0.524729,0.004988,1.02962,0.004988,0.418711,2.064328,0.270027,0.620577,2.39334,0.307485,0.277632,1.74222,0.004988,0.215112,0.157004,0.548122,2.266958,1.061257,0.598837,1.629241,0.004988,0.530629,3.538971,4.784124
2005-06-18T06:00:00.000000,0.438255,0.756122,0.34359,0.371564,0.004988,0.004988,0.418711,1.088562,0.783902,0.810931,0.004988,0.223144,2.046402,0.398776,1.187844,1.118415,1.617407,1.10194,0.004988,0.871294,0.004988,0.463734,1.48614,0.004988,0.329304,1.036737,0.004988,0.19062,1.423109,0.004988,0.004988,0.004988,0.398776,2.047693,1.022451,0.548122,1.33763,0.004988,0.19062,3.389464,4.366724
2005-06-19T03:00:00.000000,0.004988,1.033185,0.482426,0.470004,0.300105,0.215112,0.476234,0.797508,0.883768,0.966984,0.004988,0.004988,2.188297,0.476234,1.172483,1.150572,2.148268,1.289233,0.004988,1.018848,0.004988,0.34359,1.822936,0.392042,0.565314,0.908259,0.19062,0.385263,1.526057,0.004988,0.004988,0.207014,0.792993,2.105353,0.722706,0.004988,1.558145,0.004988,0.29267,4.272254,4.879144
2005-06-20T03:00:00.000000,0.004988,0.900162,0.405465,0.779325,0.239017,0.277632,0.482426,0.815365,0.924259,0.850151,0.004988,0.004988,2.159869,0.438255,1.150572,1.163151,1.934416,1.589236,0.004988,1.015231,0.004988,0.277632,1.710188,0.004988,0.530629,1.068153,0.004988,0.336472,1.423109,0.004988,0.004988,0.004988,0.536494,2.171337,0.806476,0.004988,1.442202,0.004988,0.329304,3.907656,4.671166
2005-06-20T06:00:00.000000,0.004988,1.232561,0.587787,0.451076,0.444686,0.29267,0.576614,0.970779,1.211941,1.160021,0.004988,0.207014,2.221376,0.620577,1.483875,1.178655,2.307573,1.85786,0.004988,1.609438,0.004988,0.542325,1.915451,0.004988,0.66783,1.297464,0.285179,0.314811,1.549688,0.004988,0.004988,0.207014,0.837248,2.291525,0.86289,0.239017,1.9713,0.004988,0.463734,3.464932,4.704874
2005-06-22T03:00:00.000000,1.465568,2.005526,1.131403,1.071584,0.760806,0.553885,1.160021,1.763018,1.617407,1.969906,0.165515,0.542325,3.554777,1.226713,1.91986,2.180418,2.941805,0.883768,0.004988,2.271095,0.004988,1.477049,2.524128,0.536494,1.181728,2.768205,0.57098,0.871294,2.311545,0.418711,0.494696,0.708036,1.401183,3.049747,1.300192,0.512824,2.840832,0.004988,0.871294,4.117495,5.574282
2005-06-22T06:00:00.000000,1.278153,2.202765,1.278153,1.190888,0.732368,0.494696,1.091924,2.102914,1.798405,1.819699,0.336472,0.688135,3.154018,1.105257,3.298057,3.008155,3.060115,2.08443,0.004988,1.986504,0.620577,1.091924,2.626117,0.770109,1.004302,2.789938,0.727549,0.837248,2.446686,0.392042,0.48858,0.741938,1.18479,3.413456,3.130701,0.559616,2.618855,0.678034,1.10194,4.028366,5.757494
2005-06-23T03:00:00.000000,0.004988,0.688135,0.29267,0.536494,0.223144,0.277632,0.371564,1.706565,0.828552,1.08519,0.004988,0.215112,2.858193,0.587787,2.148268,1.539016,2.22246,0.565314,0.223144,1.02962,0.004988,0.223144,1.743969,0.559616,0.48858,3.673005,0.270027,0.364643,1.335002,0.004988,0.004988,0.004988,0.770109,2.44582,0.936094,0.482426,1.512928,0.223144,0.24686,5.473842,5.872609
2005-06-24T03:00:00.000000,0.004988,1.736952,0.94779,0.783902,0.559616,0.392042,0.783902,1.286474,1.44927,1.568616,0.004988,0.398776,2.636913,1.033185,1.822936,1.684546,2.551787,0.883768,0.113329,1.962908,0.004988,0.908259,2.161022,0.587787,0.875469,1.90806,0.438255,0.506818,1.913978,0.329304,0.336472,0.398776,1.131403,2.364621,1.366092,0.254642,2.46215,0.004988,0.631272,5.011602,5.583441
2005-06-24T06:00:00.000000,0.004988,2.106571,1.311032,1.247033,0.71295,0.48858,0.982079,1.918393,1.627278,1.837371,0.307485,0.548122,2.832626,1.118415,2.994732,3.619798,3.165476,1.814825,0.004988,2.020223,0.398776,0.871294,2.656055,0.500776,1.000632,2.922624,0.530629,0.672945,2.278293,0.254642,0.392042,0.500776,1.437463,3.435277,3.131574,0.41211,2.526529,0.451076,0.810931,3.591671,5.676702
2005-06-25T03:00:00.000000,0.004988,1.33763,0.683097,0.609766,0.425268,0.270027,0.620577,1.311032,1.199965,1.360977,0.004988,0.322084,2.597492,0.688135,1.539016,1.593309,2.368373,0.652325,0.004988,1.60543,0.004988,0.678034,2.041221,0.307485,0.756122,2.638343,0.277632,0.451076,1.790092,0.207014,0.34359,0.270027,0.806476,2.479895,0.904219,0.336472,2.166766,0.004988,0.457425,4.305628,5.168783
2005-06-25T06:00:00.000000,0.004988,1.345473,0.641854,0.518794,0.392042,0.254642,0.576614,0.951658,1.329724,1.316409,0.004988,0.207014,2.322388,0.652325,1.570698,1.226713,2.009556,1.846879,0.004988,1.472473,0.004988,0.494696,1.658229,0.300105,0.524729,1.081806,0.254642,0.350657,1.460938,0.254642,0.207014,0.378437,0.792993,2.099245,0.963175,0.004988,2.022872,0.004988,0.314811,3.841093,4.797495
2005-06-26T03:00:00.000000,0.982079,1.941616,0.875469,1.283708,0.641854,0.425268,0.904219,2.786862,1.018848,1.530395,0.385263,1.108563,2.841999,0.662688,3.921776,2.789324,3.001715,0.604316,0.231112,1.4884,0.14842,0.896088,2.888148,0.604316,0.963175,3.665611,0.576614,0.636577,2.85934,0.223144,0.215112,0.215112,0.741938,3.042616,2.899222,0.837248,2.051557,0.438255,1.393767,5.192925,6.111455
