date,124-trimethylbenzene,224-trimethylpentane,234-trimethylpentane,23-dimethylbutane,23-dimethylpentane,2-methylheptane,3-methylhexane,3-methylpentane,acetylene,benzene,cis-2-butene,cis-2-pentene,ethane,ethylbenzene,ethylene,isobutane,isopentane,isoprene,isopropylbenzene,m_p_xylene,m-diethylbenzene,m-ethyltoluene,n-butane,n-decane,n-heptane,n-hexane,n-nonane,n-octane,n-pentane,n-propylbenzene,n-undecane,o-ethyltoluene,o-xylene,propane,propylene,styrene,toluene,trans-2-butene,trans-2-pentene,unidentified,tnmoc
2005-07-08T06:00:00.000000,0.192,0.4215,0.156,0.1845,0.072,0.0495,0.1335,0.462,0.4065,1.257001,0.0255,0.078,3.166502,0.1425,2.232001,1.120501,1.618501,0.7545,0.054,0.4275,0.048,0.1305,1.398001,0.099,0.153,1.384501,0.0765,0.132,0.850501,0.036,0.0705,0.063,0.1605,2.799002,0.4395,0.048,0.810001,0.024,0.081,20.97723,748.0182
2005-07-09T03:00:00.000000,0.1245,0.321,0.093,0.123,0.0555,0.042,0.114,0.2535,0.195,0.2475,0.008333,0.051,1.419001,0.099,0.3495,0.6525,1.276501,0.459,0.008333,0.369,0.008333,0.1965,0.967501,0.027,0.135,0.6405,0.0615,0.0885,0.681,0.008333,0.008333,0.0525,0.1275,1.422001,0.141,0.06,0.6645,0.008333,0.0825,31.544676,561.5976
2005-07-09T06:00:00.000000,0.177,0.3405,0.111,0.09,0.054,0.021,0.099,0.18,0.2475,0.2775,0.008333,0.036,1.198501,0.1005,0.3525,0.363,1.066501,1.123501,0.008333,0.3495,0.008333,0.1575,0.5835,0.008333,0.1035,0.285,0.0345,0.0555,0.4425,0.027,0.008333,0.0645,0.1245,1.005001,0.144,0.0405,0.69,0.008333,0.057,18.288369,413.14712
2005-07-10T03:00:00.000000,0.108,0.1875,0.0435,0.111,0.0375,0.0255,0.0795,0.2985,0.057,0.102,0.008333,0.063,0.5895,0.0585,0.1335,0.303,1.441501,0.1185,0.008333,0.1845,0.008333,0.114,0.996001,0.0375,0.1155,1.446001,0.093,0.1005,0.6885,0.008333,0.008333,0.008333,0.0705,0.985501,0.057,0.0315,0.2985,0.008333,0.111,12.598441,343.24768
2005-07-10T06:00:00.000000,0.0495,0.18,0.0345,0.1155,0.036,0.0375,0.0885,0.3255,0.06,0.1185,0.008333,0.054,0.801001,0.051,0.1365,0.4185,1.519501,0.528,0.008333,0.1635,0.008333,0.078,1.254001,0.045,0.1335,1.512001,0.1005,0.111,0.802501,0.008333,0.008333,0.054,0.0555,1.278001,0.0615,0.141,0.2685,0.008333,0.105,14.734465,403.7959
2005-07-11T06:00:00.000000,0.008333,0.0765,0.008333,0.008333,0.008333,0.008333,0.0405,0.186,0.12,0.0885,0.008333,0.036,1.003501,0.036,0.3735,0.3525,0.5385,0.57,0.008333,0.0825,0.008333,0.008333,0.855001,0.008333,0.0405,0.2865,0.008333,0.008333,0.2655,0.008333,0.008333,0.008333,0.033,1.131001,0.0945,0.008333,0.1965,0.008333,0.027,5.233839,213.77082
2005-07-12T03:00:00.000000,0.1755,0.2835,0.093,0.1335,0.0645,0.0495,0.138,0.258,0.2145,0.36,0.008333,0.033,2.769002,0.096,0.912001,1.344001,1.879501,0.096,0.231,0.3015,0.008333,0.0975,1.632001,0.045,0.18,0.39,0.0555,0.0885,0.922501,0.008333,0.033,0.0675,0.114,2.592002,0.174,0.036,0.6465,0.2265,0.0615,12.49609,547.869
2005-07-12T06:00:00.000000,0.1785,0.3045,0.111,0.111,0.0555,0.024,0.123,0.21,0.4455,0.5205,0.008333,0.0315,2.208001,0.0885,2.776502,0.909001,1.716001,1.071001,0.06,0.2835,0.008333,0.081,1.164001,0.0435,0.1245,0.294,0.0465,0.1515,0.783,0.008333,0.0315,0.075,0.12,1.780501,0.27,0.0405,0.6255,0.008333,0.072,25.632165,656.6176
2005-07-13T06:00:00.000000,0.126,0.2265,0.102,0.105,0.066,0.042,0.132,0.2895,0.2625,0.21,0.0345,0.0495,1.504501,0.078,1.219501,0.513,1.155001,1.134001,0.008333,0.2175,0.008333,0.075,0.768,0.027,0.114,0.717,0.03,0.0675,0.4845,0.008333,0.027,0.0615,0.075,1.315501,0.2625,0.03,0.474,0.024,0.0885,15.487375,446.8392
2005-07-15T03:00:00.000000,0.1725,0.246,0.096,0.039,0.0375,0.0255,0.102,0.363,0.231,0.483,0.008333,0.042,2.229001,0.1335,0.924001,0.7725,1.218001,0.189,0.033,0.273,0.008333,0.084,1.215001,0.063,0.114,0.892501,0.051,0.042,0.6255,0.008333,0.0465,0.008333,0.1065,1.813501,0.7065,0.099,0.672,0.008333,0.084,3.575785,408.02652
2005-07-15T06:00:00.000000,0.153,0.2295,0.0915,0.069,0.0375,0.008333,0.081,0.1935,0.309,0.3465,0.008333,0.0345,1.318501,0.102,1.282501,0.366,0.753,0.573,0.008333,0.2625,0.008333,0.0975,0.567,0.0375,0.075,0.213,0.036,0.0465,0.324,0.008333,0.0345,0.0495,0.1035,0.916501,0.363,0.008333,0.558,0.008333,0.0705,14.977005,378.4762
2005-07-16T03:00:00.000000,0.1035,0.123,0.0405,0.008333,0.036,0.0315,0.075,0.138,0.1245,0.3765,0.008333,0.008333,2.080501,0.0585,0.5265,0.555,0.663,0.008333,0.008333,0.246,0.008333,0.0345,0.888001,0.0315,0.0825,0.3255,0.0495,0.063,0.3885,0.0135,0.033,0.008333,0.063,1.356001,0.57,0.0675,0.4065,0.008333,0.0465,4.59064,292.80528
2005-07-16T06:00:00.000000,0.1095,0.162,0.054,0.008333,0.03,0.008333,0.057,0.1185,0.132,0.351,0.008333,0.008333,1.240501,0.096,0.315,0.4275,0.999001,1.059001,0.008333,0.204,0.008333,0.054,0.5085,0.0375,0.0675,0.1485,0.042,0.0285,0.327,0.008333,0.008333,0.0555,0.0795,0.903001,0.1545,0.081,0.4185,0.008333,0.06,7.174543,279.45648
2005-07-17T03:00:00.000000,0.2535,0.4965,0.174,0.0285,0.09,0.054,0.1425,0.288,0.3345,0.3435,0.008333,0.078,1.267501,0.171,0.6,0.6825,1.776001,0.2955,0.008333,0.669,0.0465,0.156,0.964501,0.063,0.1905,0.4755,0.075,0.072,0.7035,0.039,0.06,0.063,0.2625,1.306501,0.4815,0.0735,1.231501,0.008333,0.1605,26.011445,585.9918
2005-07-17T06:00:00.000000,0.201,0.264,0.09,0.0675,0.057,0.036,0.0975,0.2055,0.2025,0.2685,0.3675,0.048,1.291501,0.093,0.444,0.4785,1.471501,1.201501,0.008333,0.339,0.008333,0.111,0.960001,0.0465,0.093,0.258,0.0615,0.081,0.5835,0.008333,0.0345,0.078,0.129,1.126501,0.312,0.036,0.582,0.008333,0.0945,13.950675,426.6456
2005-07-18T03:00:00.000000,0.279,0.6285,0.234,0.114,0.1125,0.072,0.18,0.4815,0.378,0.447,0.008333,0.1005,1.329001,0.2115,0.6585,0.6165,1.980001,0.4425,0.008333,0.826501,0.0315,0.2175,1.266001,0.165,0.213,1.275001,0.075,0.0945,0.966001,0.0645,0.0585,0.084,0.3045,1.624501,0.3105,0.0915,1.570501,0.008333,0.207,40.396788,795.5146
2005-07-18T06:00:00.000000,0.336,0.612,0.2205,0.117,0.111,0.087,0.183,0.339,0.528,0.441,0.408,0.0885,1.180501,0.192,0.855001,0.498,1.728001,1.230001,0.008333,0.7335,0.0285,0.192,0.969001,0.2085,0.2445,0.5175,0.129,0.111,0.850501,0.0375,0.1935,0.1065,0.321,1.392001,0.57,0.0645,1.461001,0.008333,0.174,36.900214,760.802
2005-07-19T03:00:00.000000,0.213,0.4005,0.141,0.1035,0.0705,0.0405,0.1035,0.216,0.246,0.2625,0.008333,0.06,0.774,0.153,0.39,0.378,1.258501,0.1665,0.008333,0.477,0.008333,0.117,0.594,0.096,0.186,0.3405,0.0735,0.081,0.5685,0.008333,0.054,0.0525,0.2145,0.916501,0.2205,0.072,0.892501,0.008333,0.117,28.789779,498.4184
2005-07-19T06:00:00.000000,0.1785,0.351,0.12,0.045,0.069,0.063,0.108,0.255,0.276,0.27,0.008333,0.0495,0.804001,0.1065,0.501,0.348,1.026001,0.990001,0.008333,0.4305,0.008333,0.0765,0.5535,0.069,0.1065,0.234,0.039,0.0525,0.4485,0.0495,0.0555,0.0735,0.1395,1.074001,0.213,0.0915,0.7485,0.008333,0.093,14.333956,384.31182
2005-07-20T03:00:00.000000,0.015,0.378,0.153,0.0705,0.0675,0.069,0.102,0.261,0.2475,0.297,0.008333,0.051,0.984001,0.132,0.585,0.4185,1.386001,0.144,0.008333,0.534,0.008333,0.1245,0.5925,0.1815,0.165,0.336,0.0555,0.1005,0.5235,0.045,0.054,0.0465,0.2355,1.249501,0.6105,0.0825,0.900001,0.008333,0.117,16.107796,430.66256
2005-07-20T06:00:00.000000,0.1515,0.2955,0.1065,0.0555,0.051,0.0345,0.0855,0.156,0.2475,0.273,0.342,0.036,0.7965,0.126,0.4515,0.3405,0.7815,1.081501,0.008333,0.4035,0.008333,0.1065,0.5655,0.0345,0.096,0.21,0.042,0.051,0.3615,0.008333,0.036,0.0705,0.123,1.170001,0.192,0.0375,0.699,0.008333,0.0675,12.47419,357.95368
2005-07-21T03:00:00.000000,0.820501,2.034001,0.6615,0.6405,0.339,0.177,0.132,1.645501,0.864001,1.027501,0.057,0.3105,3.816002,0.564,1.581001,1.555501,5.092503,0.967501,0.072,1.957501,0.1035,0.7005,3.315002,0.189,0.5625,5.938504,0.1485,0.21,2.709002,0.1305,0.1725,0.243,0.747,3.342002,1.071001,0.2985,4.030503,0.063,0.6255,59.086323,1777.0914
2005-07-21T06:00:00.000000,0.5295,1.159501,0.3735,0.3225,0.1905,0.105,0.0795,0.823501,0.825001,1.192501,0.063,0.1545,3.208502,0.3405,2.026501,0.871501,3.195002,1.237501,0.008333,1.029001,0.1275,0.354,2.319001,0.1035,0.3495,1.327501,0.099,0.1065,1.696501,0.0825,0.1215,0.171,0.408,2.197501,1.329001,0.1815,2.457002,0.063,0.294,36.970859,1136.1874
2005-07-23T03:00:00.000000,0.123,0.1695,0.075,0.111,0.033,0.027,0.0615,0.702,0.159,0.3675,0.008333,0.0405,2.254501,0.066,0.669,1.083001,1.606501,0.114,0.008333,0.174,0.008333,0.063,1.575001,0.008333,0.1335,2.782502,0.0405,0.06,0.906001,0.008333,0.036,0.008333,0.069,2.400002,0.1845,0.008333,0.6015,0.008333,0.0645,15.33644,569.5718
2005-07-23T06:00:00.000000,0.108,0.186,0.069,0.1035,0.0405,0.008333,0.0405,0.6465,0.153,0.3255,0.008333,0.027,1.986001,0.066,0.435,0.783,1.243501,0.910501,0.008333,0.1785,0.008333,0.054,1.272001,0.0345,0.1065,2.496002,0.0315,0.0465,0.675,0.008333,0.048,0.0405,0.075,1.963501,0.15,0.1545,0.6075,0.008333,0.042,26.789393,617.0754
2005-07-24T03:00:00.000000,0.1485,0.489,0.099,0.5955,0.162,0.069,0.3525,2.730002,0.1395,0.612,0.0765,0.609,3.750002,0.0825,0.681,2.230501,10.369506,0.21,0.008333,0.207,0.008333,0.0765,4.291503,0.0405,0.327,13.884009,0.0765,0.129,3.585002,0.008333,0.0435,0.008333,0.0975,5.688004,0.645,0.0285,1.921501,0.4815,1.078501,26.163008,1702.905
2005-07-25T03:00:00.000000,0.2145,0.576,0.1905,0.432,0.135,0.0615,0.234,2.134501,0.279,0.576,0.1425,0.357,2.539502,0.1605,1.629001,2.824502,6.645004,0.4485,0.008333,0.5145,0.008333,0.1605,3.804002,0.144,0.2505,11.284507,0.0945,0.138,2.805002,0.0435,0.0765,0.057,0.252,4.390503,0.978001,0.1545,1.909501,0.153,0.645,18.679426,1414.3962
2005-07-25T06:00:00.000000,0.186,1.059001,0.336,0.6405,0.255,0.0885,0.471,2.317501,0.5865,0.862501,0.108,0.4305,3.766502,0.1845,1.602001,4.942503,10.183506,0.820501,0.008333,0.585,0.0255,0.1215,6.387004,0.111,0.4125,9.687006,0.12,0.174,4.029003,0.0315,0.0915,0.0525,0.219,8.001005,1.027501,0.102,2.149501,0.0765,0.801001,144.081218,2833.8708
2005-07-26T03:00:00.000000,0.789,1.035001,0.348,0.351,0.1935,0.108,0.312,0.753,0.5865,0.912001,0.008333,0.168,4.050003,0.4065,1.824001,1.243501,4.537503,0.12,0.168,1.344001,0.0495,0.3855,2.014501,0.204,0.3375,1.879501,0.1755,0.174,2.004001,0.096,0.1305,0.1725,0.555,5.304003,1.149001,0.0915,2.701502,0.021,0.24,38.878223,1295.9664
2005-07-27T03:00:00.000000,0.1155,0.1215,0.0465,0.102,0.0465,0.039,0.096,0.51,0.099,0.249,0.008333,0.069,2.476502,0.0645,0.5535,1.032001,1.501501,0.0465,0.008333,0.2205,0.008333,0.042,1.398001,0.0345,0.126,2.530502,0.0435,0.069,0.7275,0.008333,0.039,0.008333,0.078,2.433002,0.219,0.008333,0.5655,0.008333,0.1155,4.285777,456.02648
2005-07-27T06:00:00.000000,0.18,0.309,0.0675,0.3195,0.1275,0.081,0.2685,1.401001,0.183,0.603,0.008333,0.1695,3.157502,0.138,0.882001,1.951501,4.503003,0.3885,0.008333,0.534,0.008333,0.09,3.466502,0.099,0.33,6.235504,0.231,0.2295,1.938001,0.033,0.0615,0.0465,0.165,5.803504,0.5415,0.008333,1.225501,0.03,0.336,34.05735,1235.8994
2005-07-28T03:00:00.000000,0.0945,0.087,0.008333,0.042,0.008333,0.008333,0.0525,0.3585,0.117,0.294,0.008333,0.008333,2.724002,0.051,0.4125,1.279501,0.945001,0.008333,0.008333,0.1245,0.008333,0.008333,1.518001,0.008333,0.096,0.979501,0.008333,0.036,0.576,0.008333,0.008333,0.008333,0.0465,2.806502,0.105,0.008333,0.3945,0.008333,0.008333,0.510068,354.82076
2005-07-29T03:00:00.000000,0.2265,0.882001,0.276,0.4665,0.141,0.072,0.2085,0.994501,0.3015,0.4065,0.618,0.189,1.342501,0.1515,1.480501,1.380001,4.636503,0.4515,0.008333,0.5805,0.008333,0.123,3.589502,0.156,0.27,2.962502,0.201,0.1995,1.846501,0.0315,0.081,0.1005,0.2235,2.508002,0.789,0.09,1.167001,0.237,0.351,3.270113,819.0414
2005-07-29T06:00:00.000000,0.2295,0.408,0.1245,0.213,0.0795,0.033,0.1545,0.504,0.3525,0.3375,0.5685,0.087,1.098001,0.132,1.042501,0.7125,1.945501,0.732,0.008333,0.4785,0.008333,0.084,1.225501,0.1185,0.132,1.462501,0.105,0.105,0.777,0.0375,0.0645,0.0705,0.1695,1.828501,0.645,0.0525,0.840001,0.153,0.162,34.344164,735.1936
2005-07-30T06:00:00.000000,0.1365,0.513,0.108,0.4035,0.1125,0.051,0.213,0.844501,0.3465,0.39,0.099,0.2055,1.114501,0.108,0.732,0.861001,6.504004,0.5745,0.008333,0.345,0.008333,0.1485,3.037502,0.051,0.174,1.540501,0.1065,0.1035,2.154001,0.008333,0.008333,0.087,0.12,1.714501,0.3195,0.072,0.823501,0.051,0.4005,85.488499,1339.0684
2005-07-31T03:00:00.000000,0.1545,0.2325,0.081,0.084,0.0465,0.0315,0.09,0.156,0.159,0.2955,0.008333,0.0285,1.387501,0.0945,0.2775,0.2985,1.602001,0.198,0.008333,0.3495,0.008333,0.069,0.564,0.008333,0.1275,0.3045,0.036,0.0705,0.5055,0.008333,0.0255,0.036,0.1365,1.054501,0.12,0.036,0.687,0.008333,0.063,25.024198,451.03374
2005-07-31T06:00:00.000000,0.1335,0.1995,0.063,0.063,0.0375,0.008333,0.069,0.1455,0.1875,0.252,0.54,0.008333,1.135501,0.0855,0.2535,0.2625,1.470001,0.814501,0.008333,0.267,0.008333,0.051,0.5775,0.008333,0.0945,0.2295,0.0315,0.0495,0.4065,0.008333,0.008333,0.0405,0.0885,1.030501,0.1005,0.008333,0.5235,0.008333,0.021,18.175848,391.54694
2005-08-01T03:00:00.000000,0.225,0.333,0.0285,0.1515,0.0555,0.027,0.1095,0.7665,0.2475,0.2805,0.008333,0.081,1.245001,0.1155,0.4245,0.3495,1.708501,0.1155,0.008333,0.471,0.008333,0.1335,0.7935,0.0645,0.168,4.368003,0.0555,0.063,0.6855,0.008333,0.0405,0.0405,0.1875,1.236001,0.21,0.051,0.985501,0.008333,0.129,15.685292,550.8226
2005-08-01T06:00:00.000000,0.207,0.4995,0.132,0.165,0.0735,0.0225,0.138,0.402,0.366,0.5715,0.0225,0.0765,1.176001,0.1185,0.693,0.5685,2.311501,0.744,0.036,0.498,0.008333,0.129,1.587001,0.057,0.129,0.934501,0.087,0.081,0.811501,0.039,0.0435,0.0675,0.1845,1.462501,0.282,0.0405,0.876001,0.008333,0.177,34.953617,701.2692
2005-08-02T03:00:00.000000,0.264,0.3945,0.129,0.1215,0.0765,0.0495,0.1335,0.2685,0.2775,0.378,0.008333,0.0555,1.347001,0.162,0.4845,0.4065,1.447501,0.258,0.008333,0.5655,0.008333,0.2445,0.639,0.06,0.1485,0.627,0.0615,0.09,0.663,0.0405,0.0375,0.0915,0.204,1.012501,0.1875,0.0615,0.985501,0.0165,0.1035,21.927625,497.9612
2005-08-02T06:00:00.000000,0.4065,0.7425,0.2475,0.2115,0.1455,0.087,0.2505,0.69,0.717,0.7245,0.0345,0.114,1.677001,0.279,1.342501,0.66,2.419502,0.543,0.008333,0.982501,0.008333,0.345,1.159501,0.0855,0.2145,0.850501,0.087,0.129,0.960001,0.0705,0.051,0.1515,0.3615,1.849501,0.663,0.1575,1.881001,0.027,0.204,18.41973,721.3182
2005-08-03T03:00:00.000000,0.1275,0.291,0.1035,0.1035,0.042,0.024,0.072,0.312,0.2085,0.2925,0.008333,0.036,1.132501,0.1005,0.402,0.423,1.155001,0.12,0.008333,0.3345,0.008333,0.1635,0.952501,0.0375,0.123,0.3165,0.0405,0.057,0.6225,0.008333,0.036,0.0345,0.1245,1.207501,0.171,0.0915,0.6945,0.008333,0.0585,35.496604,551.033
2005-08-03T06:00:00.000000,0.2265,0.3675,0.1185,0.102,0.0615,0.042,0.0465,0.372,0.3555,0.39,0.027,0.042,1.105501,0.1395,0.5685,0.366,1.081501,0.711,0.008333,0.099,0.008333,0.177,0.802501,0.0465,0.1065,0.4185,0.048,0.054,0.5055,0.039,0.036,0.0675,0.171,1.239001,0.279,0.075,0.916501,0.0345,0.066,19.812876,459.9832
2005-08-04T03:00:00.000000,0.2565,0.3315,0.105,0.093,0.0585,0.036,0.1095,0.24,0.2865,0.3765,0.008333,0.042,1.107001,0.1215,0.4425,0.3075,0.943501,0.1065,0.008333,0.4425,0.008333,0.1965,0.546,0.042,0.1545,0.819001,0.0405,0.099,0.6645,0.027,0.0405,0.0495,0.1605,0.888001,0.1845,0.045,0.7995,0.008333,0.063,21.498406,444.74742
2005-08-04T06:00:00.000000,0.228,0.369,0.1245,0.099,0.0705,0.0435,0.1335,0.2115,0.39,0.411,0.008333,0.0465,0.882001,0.147,0.618,0.2535,1.119001,0.6735,0.008333,0.5145,0.008333,0.189,0.5385,0.039,0.126,0.2985,0.042,0.0795,0.522,0.0375,0.039,0.099,0.192,1.026001,0.2595,0.06,1.011001,0.008333,0.0885,19.014152,445.0334
2005-08-05T03:00:00.000000,0.117,0.2025,0.0675,0.0555,0.0495,0.008333,0.075,0.108,0.2415,0.207,0.008333,0.0255,0.871501,0.0765,0.291,0.2115,0.729,0.048,0.008333,0.282,0.008333,0.1785,0.339,0.054,0.1365,0.3135,0.066,0.0795,0.4485,0.008333,0.0405,0.008333,0.105,0.6675,0.126,0.0345,0.492,0.008333,0.048,31.839636,435.8572
2005-08-05T06:00:00.000000,0.1155,0.219,0.069,0.06,0.0465,0.008333,0.081,0.1125,0.3075,0.1965,0.008333,0.042,0.6795,0.0885,0.3975,0.1725,0.648,0.4305,0.008333,0.336,0.008333,0.1395,0.3105,0.008333,0.0825,0.153,0.0315,0.06,0.297,0.008333,0.0315,0.03,0.12,0.6855,0.1635,0.027,0.5145,0.008333,0.042,11.653476,271.76792
2005-08-06T03:00:00.000000,0.21,0.168,0.0435,0.0615,0.0375,0.008333,0.008333,0.1635,0.1125,0.2265,0.008333,0.008333,1.297501,0.0585,0.198,0.45,1.626001,0.177,0.008333,0.219,0.008333,0.0435,1.101001,0.057,0.1635,0.2775,0.0645,0.102,0.850501,0.008333,0.008333,0.0345,0.099,1.410001,0.141,0.008333,0.3765,0.008333,0.051,17.325889,400.68728
2005-08-07T03:00:00.000000,0.2835,0.4815,0.1605,0.186,0.096,0.0555,0.1725,1.437001,0.345,0.471,0.675,0.0765,1.678501,0.219,0.519,0.513,1.806001,0.585,0.008333,0.7695,0.008333,0.18,0.960001,0.138,0.2085,8.787006,0.0885,0.147,0.939001,0.0435,0.0885,0.0675,0.336,1.728001,0.255,0.045,1.878001,0.008333,0.138,18.55297,856.6842
2005-08-08T03:00:00.000000,0.1485,0.429,0.072,0.817501,0.168,0.1005,0.435,2.082001,0.1335,0.829501,0.0765,2.869502,2.661002,0.1005,0.585,1.300501,18.825012,0.1275,0.008333,0.3195,0.008333,0.093,3.984002,0.039,0.375,3.663002,0.0405,0.0885,4.971003,0.008333,0.039,0.0315,0.18,3.742502,0.33,0.008333,1.176001,0.057,2.592002,97.302238,2204.6988
2005-08-10T06:00:00.000000,0.2145,0.6945,0.1695,0.2445,0.2475,0.108,0.453,1.735501,0.2745,0.850501,0.008333,0.4215,2.943002,0.1545,0.934501,3.276002,8.946006,0.408,0.996001,0.6405,0.008333,0.129,3.793502,0.096,0.4005,4.404003,0.177,0.1935,3.126002,0.0495,0.0705,0.0465,0.3015,4.294503,0.6495,0.1215,1.533001,0.008333,0.759,28.522183,1397.7582
2005-08-12T03:00:00.000000,0.612,1.527001,0.477,0.934501,0.309,0.129,0.525,1.819501,1.036501,1.293001,0.111,0.943501,2.767502,0.3435,1.495501,2.067001,15.166509,0.399,0.0465,1.200001,0.008333,0.5385,6.838504,0.099,0.462,3.129002,0.093,0.2355,4.725003,0.093,0.0765,0.168,0.4665,4.075503,0.3975,0.075,2.772002,0.3795,1.815001,85.320901,2273.0282
2005-08-12T06:00:00.000000,0.6465,1.779001,0.6225,0.5655,0.2595,0.1665,0.453,1.911001,1.210501,1.245001,0.0855,0.312,3.685502,0.432,6.870004,3.951002,6.240004,0.909001,0.057,1.518001,0.06,0.4485,3.534002,0.264,0.459,3.840002,0.2415,0.291,2.973002,0.099,0.1665,0.2175,0.5685,5.133003,2.841002,0.2355,3.133502,0.2745,0.6795,49.960403,1956.4442
2005-08-13T06:00:00.000000,0.3915,0.774,0.2835,0.2565,0.0465,0.102,0.1125,0.657,0.738,1.192501,0.008333,0.0915,4.153503,0.315,3.259502,1.078501,3.000002,1.146001,0.111,0.871501,0.008333,0.3015,1.939501,0.1095,0.231,0.762,0.099,0.108,1.344001,0.072,0.084,0.1305,0.3585,2.527502,0.826501,0.186,2.007001,0.008333,0.18,33.553313,1064.407
2005-08-14T03:00:00.000000,0.3375,0.4545,0.1485,0.189,0.096,0.0585,0.1725,7.800005,0.3495,0.489,3.226502,0.072,3.954002,0.1725,0.826501,1.065001,4.993503,0.1395,0.171,0.579,0.008333,0.1035,1.480501,0.0735,0.183,10.880007,0.0735,0.087,0.970501,0.039,0.0855,0.057,0.216,2.596502,0.453,0.0915,1.246501,0.008333,0.1455,24.004946,888.0
2005-08-14T06:00:00.000000,0.1425,0.198,0.0705,0.0495,0.051,0.036,0.0915,7.800005,0.1875,0.768,2.754002,0.008333,3.688502,0.141,1.173001,0.696,2.539502,1.326001,0.008333,0.2955,0.008333,0.063,0.910501,0.042,0.105,10.880007,0.0405,0.048,0.6525,0.008333,0.0555,0.0705,0.153,1.840501,0.832501,0.126,0.858001,0.008333,0.066,9.747457,632.0
2005-08-15T06:00:00.000000,0.255,0.4635,0.147,0.1425,0.0675,0.063,0.063,7.800005,0.4575,0.6045,0.024,0.0615,1.765501,0.2175,1.486501,0.891001,1.575001,1.276501,0.048,0.561,0.042,0.183,0.931501,0.054,0.1305,10.880007,0.0585,0.0615,0.672,0.0465,0.0555,0.093,0.219,1.344001,0.579,0.1305,1.209001,0.024,0.1125,27.944965,672.0
2005-08-16T03:00:00.000000,0.3465,0.759,0.2085,0.3975,0.1545,0.0915,0.2595,1.812001,0.4185,0.6015,0.558,0.2955,1.906501,0.231,2.551502,1.129501,5.493003,0.126,0.008333,0.858001,0.036,0.21,3.321002,0.0735,0.267,8.758505,0.1095,0.1695,2.185501,0.051,0.0645,0.078,0.294,3.309002,1.389001,0.072,1.791001,0.0555,0.5445,5.814839,1139.2594
2005-08-16T06:00:00.000000,0.396,1.090501,0.375,0.3435,0.174,0.1035,0.264,0.7095,0.7455,0.675,0.4545,0.213,1.461001,0.2895,1.210501,1.285501,3.975002,0.888001,0.008333,1.036501,0.0435,0.2925,3.271502,0.063,0.2235,1.345501,0.081,0.1245,1.635001,0.0705,0.0555,0.117,0.3765,2.100001,0.5715,0.06,1.986001,0.0615,0.372,58.45194,1228.716
2005-08-17T06:00:00.000000,0.3285,1.023001,0.348,0.321,0.282,0.198,0.618,2.059501,0.462,1.377001,0.5535,0.597,2.901002,0.2355,1.503001,5.253003,10.722007,0.816001,0.045,0.933001,0.0555,0.1815,4.797003,0.249,0.7605,6.804004,0.177,0.27,4.290003,0.054,0.429,0.087,0.2745,5.256003,1.548001,0.0525,1.987501,0.008333,1.125001,144.150877,2725.868
2005-08-18T03:00:00.000000,0.1095,0.126,0.0465,0.09,0.0435,0.0375,0.1215,0.2385,0.2475,0.3465,0.0465,0.0345,2.233501,0.0795,0.3915,0.627,0.927001,0.0525,0.008333,0.2805,0.008333,0.0765,0.645,0.0405,0.102,0.2745,0.0435,0.069,0.3855,0.008333,0.0615,0.008333,0.0945,1.540501,0.2355,0.057,0.501,0.045,0.06,9.652868,352.26312
2005-08-19T03:00:00.000000,0.2865,0.516,0.1545,0.1665,0.1095,0.063,0.1575,0.4215,0.384,0.4275,0.008333,0.075,3.219002,0.213,0.7995,0.940501,3.138002,0.087,0.186,0.6975,0.054,0.186,1.305001,0.084,0.1995,0.5475,0.0705,0.12,0.862501,0.051,0.063,0.063,0.237,2.295001,0.3,0.0555,1.158001,0.008333,0.009,23.797729,715.82216
2005-08-19T06:00:00.000000,0.396,0.7395,0.255,0.237,0.1575,0.1035,0.2595,0.5265,0.859501,0.886501,0.4905,0.1155,2.856002,0.4155,2.178001,0.915001,2.401502,1.170001,0.39,1.110001,0.0495,0.3,1.297501,0.1335,0.246,0.729,0.1245,0.12,1.000501,0.087,0.0975,0.135,0.39,2.112001,0.702,0.0855,1.941001,0.008333,0.2505,50.32687,1102.9954
2005-08-21T03:00:00.000000,0.204,0.096,0.008333,0.051,0.008333,0.008333,0.0615,0.18,0.126,0.2385,0.008333,0.0195,1.437001,0.051,0.3435,0.489,0.498,0.0975,0.008333,0.21,0.008333,0.039,0.624,0.008333,0.0315,0.5085,0.03,0.045,0.294,0.008333,0.0555,0.008333,0.1365,1.317001,0.0945,0.008333,0.372,0.008333,0.051,13.842084,316.3168
2005-08-22T03:00:00.000000,0.123,0.303,0.111,0.0405,0.042,0.03,0.0405,0.7215,0.096,0.2325,0.008333,0.072,1.579501,0.051,0.5385,1.024501,1.917001,0.042,0.008333,0.15,0.008333,0.0675,1.111501,0.0435,0.1155,3.018002,0.042,0.0525,0.669,0.008333,0.051,0.008333,0.0645,2.223001,0.24,0.008333,0.6225,0.008333,0.048,2.220128,430.78128
2005-08-22T06:00:00.000000,0.48,1.666501,0.4995,0.294,0.189,0.1485,0.093,1.590001,0.895501,0.883501,0.1275,0.363,2.376001,0.306,6.582004,2.751002,3.739502,0.774,0.0435,0.963001,0.0525,0.363,3.015002,0.201,0.312,3.343502,0.168,0.162,2.295001,0.075,0.1425,0.144,0.402,8.854506,3.169502,0.3675,2.199001,0.1185,0.093,66.09362,1868.5498
