date,pm2.5,aluminum,ammonium_ion,arsenic,barium,bromine,calcium,chlorine,chromium,copper,elemental_carbon,iron,lead,manganese,nickel,organic_carbon,om,potassium_ion,selenium,silicon,sodium_ion,sulfate,titanium,total_nitrate,vanadium,zinc
2001-05-31,0.53,0.023727,0.054054,0.003167,0.074167,0.002667,0.017126,0.0125,0.002167,0.001594,0.109788,0.011879,0.007417,0.002917,0.001583,0.317529,0.444541,0.020945,0.002833,0.022226,0.02926,0.110639,0.002756,0.073164,0.003167,0.002093
2001-06-03,0.99,0.020833,0.097845,0.003167,0.074167,0.002667,0.010543,0.0125,0.002167,0.002167,0.208333,0.010759,0.007417,0.002917,0.001583,0.306186,0.428661,0.020939,0.002833,0.018699,0.04038,0.214318,0.004417,0.077453,0.003167,0.002085
2001-06-06,1.35,0.020833,0.191156,0.003167,0.074167,0.001206,0.011904,0.0125,0.002167,0.001643,0.130366,0.011882,0.007417,0.002917,0.001583,0.505889,0.708244,0.020993,0.002833,0.020424,0.043288,0.392719,0.002783,0.090791,0.003167,0.002297
2001-06-09,1.45,0.020833,0.087896,0.003167,0.074167,0.002667,0.01833,0.0125,0.002167,0.001636,0.11894,0.013686,0.007417,0.002917,0.001583,0.531512,0.744116,0.021012,0.002833,0.021375,0.032579,0.188951,0.002844,0.07396,0.003167,0.002248
2001-06-12,4.02,0.020833,0.305427,0.003167,0.074167,0.001227,0.014357,0.0125,0.002167,0.00178,0.123661,0.019995,0.007417,0.002205,0.001293,0.695696,0.973974,0.021354,0.00132,0.022682,0.038233,0.735338,0.003066,0.079692,0.003167,0.004412
2001-06-18,1.95,0.020833,0.138089,0.003167,0.074167,0.001199,0.014015,0.0125,0.002167,0.002167,0.108873,0.01219,0.007417,0.002917,0.001583,0.50852,0.711927,0.021056,0.002833,0.019425,0.039552,0.32762,0.002809,0.07399,0.003167,0.002332
2001-06-21,1.35,0.01676,0.215812,0.00392,0.0272,0.01468,0.143,0.01054,0.00208,0.01126,0.113978,0.326,0.01728,0.00792,0.00512,0.522629,0.731681,0.021126,0.00548,0.209,0.048617,0.526303,0.0146,0.085841,0.00932,0.0534
2001-06-24,0.84,0.020833,0.066856,0.003167,0.074167,0.002667,0.010461,0.0125,0.002167,0.001707,0.110426,0.010638,0.007417,0.002917,0.001583,0.347457,0.48644,0.020825,0.002833,0.018576,0.029244,0.15406,0.004417,0.072875,0.003167,0.00208
2001-06-27,3.45,0.020833,0.224073,0.003167,0.074167,0.001245,0.012186,0.0125,0.002167,0.001599,0.116199,0.013264,0.007417,0.002917,0.001321,0.885352,1.239492,0.021211,0.002833,0.02103,0.046338,0.534148,0.002853,0.081249,0.002085,0.002856
2001-06-30,3.59,0.020833,0.259231,0.003167,0.074167,0.001249,0.013746,0.0125,0.002167,0.001634,0.110621,0.012517,0.007417,0.002144,0.001282,0.787418,1.102385,0.021576,0.002833,0.022977,0.055692,0.608883,0.00642,0.091153,0.001685,0.002202
2001-07-03,1.52,0.020833,0.091569,0.003167,0.074167,0.001176,0.011717,0.0125,0.002167,0.002167,0.125447,0.011804,0.007417,0.002917,0.001583,0.459446,0.643224,0.021225,0.002669,0.019882,0.032975,0.224542,0.003144,0.075075,0.003167,0.00214
2001-07-06,0.56,0.020833,0.052989,0.003167,0.074167,0.002667,0.012116,0.0125,0.002167,0.001603,0.107584,0.01092,0.007417,0.002917,0.001583,0.352256,0.493158,0.021069,0.002833,0.01874,0.030018,0.113216,0.004417,0.073102,0.003167,0.002084
2001-07-12,1.21,0.020833,0.111296,0.003167,0.074167,0.002667,0.01312,0.0125,0.002167,0.002167,0.107547,0.010974,0.007417,0.002917,0.001583,0.34408,0.481712,0.020842,0.002833,0.019251,0.025,0.255553,0.004417,0.072774,0.003167,0.002144
2001-07-15,1.32,0.020833,0.083516,0.003167,0.074167,0.002667,0.011498,0.0125,0.002167,0.002167,0.105597,0.010725,0.007417,0.002917,0.001583,0.396288,0.554803,0.020917,0.002833,0.019042,0.029916,0.186616,0.004417,0.072947,0.003167,0.002222
2001-07-18,3.07,0.020833,0.260701,0.003167,0.074167,0.001198,0.011521,0.0125,0.002167,0.002167,0.115356,0.011081,0.007417,0.002917,0.001583,0.89023,1.246321,0.021093,0.002833,0.020126,0.138446,0.573441,0.004417,0.114198,0.003167,0.00214
2001-07-21,1.3,0.020833,0.07152,0.003167,0.074167,0.001181,0.011698,0.0125,0.002167,0.001594,0.122119,0.012222,0.003106,0.002917,0.001583,0.535078,0.749109,0.021171,0.002833,0.019228,0.070233,0.170345,0.002781,0.074055,0.003167,0.002148
2001-07-24,1.24,0.020833,0.079276,0.003167,0.074167,0.002667,0.012095,0.0125,0.002167,0.002167,0.108514,0.011341,0.007417,0.002917,0.00133,0.418317,0.585643,0.02109,0.002833,0.021175,0.136108,0.23669,0.00534,0.074812,0.001999,0.002091
2001-07-30,0.66,0.020833,0.061809,0.003167,0.074167,0.002667,0.01166,0.0125,0.002167,0.002167,0.106201,0.010733,0.007417,0.002917,0.001302,0.353641,0.495098,0.020871,0.002833,0.019794,0.107877,0.145967,0.002754,0.074459,0.003167,0.002917
2001-08-02,1.27,0.020833,0.072353,0.003167,0.074167,0.001194,0.013799,0.0125,0.002167,0.002167,0.114959,0.020874,0.007417,0.002163,0.001512,0.425562,0.595787,0.021441,0.001678,0.020822,0.096368,0.181985,0.003182,0.074968,0.002532,0.004377
2001-08-04,1.88,0.020833,0.205151,0.003167,0.074167,0.001298,0.011539,0.0125,0.002167,0.002167,0.208333,0.015719,0.007417,0.002144,0.001279,0.58571,0.819994,0.021693,0.002833,0.019524,0.108537,0.636492,0.002751,0.074274,0.001764,0.00238
2001-08-08,4.42,0.020833,0.369649,0.003167,0.074167,0.001213,0.015154,0.0125,0.002167,0.002167,0.112593,0.011775,0.007417,0.002917,0.001583,0.678691,0.950167,0.02101,0.001313,0.02179,0.073086,0.965577,0.0028,0.073183,0.003167,0.002172
2001-08-11,1.44,0.020833,0.137163,0.003167,0.074167,0.002667,0.010712,0.0125,0.002167,0.002167,0.119078,0.010982,0.007417,0.002917,0.001278,0.410357,0.574499,0.020949,0.002833,0.01886,0.08529,0.275067,0.004417,0.132852,0.001726,0.002231
2001-08-14,2.22,0.020833,0.209024,0.003167,0.074167,0.002667,0.011389,0.0125,0.002167,0.001618,0.120949,0.012351,0.002847,0.002917,0.001583,0.506765,0.709471,0.02,0.002833,0.018733,0.072133,0.43648,0.004417,0.120803,0.003167,0.002358
2001-08-17,2.72,0.020833,6.74,0.003167,0.074167,0.001171,0.011971,0.0125,0.002167,0.001602,0.117924,0.012127,0.007417,0.002124,0.001355,0.604073,0.845702,0.2288,0.001365,0.019403,0.3524,15.04,0.003374,5.08,0.002189,0.002177
2001-08-23,2.56,0.028665,0.18203,0.003167,0.074167,0.00119,0.013889,0.0125,0.002167,0.001776,0.110968,0.012159,0.007417,0.002218,0.001343,0.739448,1.035227,0.021024,0.001249,0.023278,0.028552,0.412431,0.004274,0.079943,0.0025,0.002209
2001-08-26,1.35,0.020833,0.064373,0.003167,0.074167,0.001168,0.012074,0.062373,0.002167,0.002167,0.105976,0.011921,0.007417,0.002917,0.001583,0.406414,0.56898,0.022184,0.002833,0.019167,0.101618,0.151416,0.003438,0.074432,0.003167,0.002335
2001-08-29,2.1,0.020833,0.160588,0.003167,0.074167,0.001179,0.015623,0.0125,0.002167,0.001614,0.109604,0.011971,0.007417,0.002588,0.001583,0.456922,0.639691,0.020938,0.002833,0.02206,0.030931,0.394262,0.00346,0.074696,0.003167,0.002397
2001-09-01,0.87,0.020833,0.074119,0.003167,0.074167,0.002667,0.010611,0.0125,0.002167,0.002167,0.107004,0.010516,0.007417,0.002917,0.001583,0.332924,0.466094,0.021075,0.002833,0.018829,0.042448,0.172576,0.004417,0.07363,0.003167,0.002101
2001-09-04,2.24,0.01676,6.74,0.00392,0.0272,0.01468,0.143,0.01054,0.00208,0.01126,2.58,0.326,0.01728,0.00792,0.00512,16.88,23.632,0.2288,0.00548,0.209,0.3524,15.04,0.0146,5.08,0.00932,0.0534
2001-09-10,0.85,0.020833,0.065183,0.003167,0.074167,0.001167,0.013045,0.0125,0.002167,0.001636,0.110597,0.01636,0.007417,0.002213,0.001266,0.31577,0.442078,0.021201,0.001315,0.019388,0.095058,0.178712,0.002864,0.073931,0.003167,0.003089
2001-09-13,1.91,0.020833,0.114406,0.003167,0.074167,0.001219,0.016186,0.0125,0.002167,0.001696,0.153101,0.017547,0.007417,0.002193,0.00127,0.636508,0.891111,0.021276,0.002833,0.020524,0.089511,0.267673,0.002817,0.077183,0.001904,0.002484
2001-09-16,0.72,0.020833,0.054039,0.003167,0.074167,0.002667,0.010999,0.0125,0.002167,0.00161,0.108473,0.011336,0.007417,0.002917,0.001583,0.380337,0.532471,0.021115,0.002833,0.018938,0.037269,0.11779,0.004417,0.07416,0.003167,0.002132
2001-09-19,1.75,0.020833,0.136237,0.003167,0.074167,0.001255,0.012005,0.0125,0.002167,0.001599,0.119043,0.011747,0.007417,0.002917,0.001583,0.44027,0.616378,0.021246,0.002833,0.020529,0.228593,0.304195,0.002789,0.099702,0.00169,0.002266
2001-09-22,2.1,0.020833,0.158224,0.003167,0.074167,0.001181,0.011858,0.0125,0.002167,0.001607,0.110868,0.011425,0.007417,0.002133,0.001583,0.50852,0.711927,0.021027,0.002833,0.020066,0.055392,0.397737,0.002748,0.093947,0.003167,0.002147
2001-09-25,0.42,0.020833,0.058311,0.003167,0.074167,0.002667,0.01065,0.0125,0.002167,0.002167,0.106065,0.010536,0.007417,0.002917,0.001583,0.274851,0.384792,0.02,0.002833,0.018591,0.3524,0.134409,0.004417,0.073183,0.003167,0.002081
2001-09-28,0.65,0.020833,0.062837,0.003167,0.074167,0.002667,0.010747,0.0125,0.002167,0.002167,0.113631,0.010814,0.007417,0.002917,0.001583,0.283137,0.396392,0.02,0.002833,0.018688,0.3524,0.142079,0.004417,0.074797,0.003167,0.002091
2001-10-04,2.68,0.020833,0.14928,0.00216,0.074167,0.001258,0.018778,0.0125,0.002167,0.001765,0.156743,0.018034,0.002833,0.002162,0.001266,0.742315,1.03924,0.022209,0.002833,0.025843,0.548013,0.357355,0.003482,0.090432,0.001796,0.004594
2001-10-07,0.5,0.020833,0.060768,0.003167,0.074167,0.002667,0.010806,0.0125,0.002167,0.002167,0.208333,0.01052,0.007417,0.002917,0.001583,0.293869,0.411417,0.020885,0.002833,0.018813,0.119131,0.13067,0.004417,0.073024,0.003167,0.00208
2001-10-10,0.92,0.020833,0.052332,0.003167,0.074167,0.001184,0.014375,0.0125,0.002167,0.001724,0.122045,0.012653,0.007417,0.002119,0.001298,0.448557,0.62798,0.02,0.002833,0.019726,0.04833,0.118754,0.004417,0.080325,0.002383,0.002615
2001-10-13,1.8,0.020833,0.054802,0.003167,0.074167,0.001192,0.011217,0.0125,0.002167,0.002167,0.108432,0.012618,0.007417,0.002917,0.001284,0.506765,0.709471,0.020925,0.002833,0.019342,0.090814,0.145405,0.002851,0.075842,0.001923,0.002674
2001-10-16,1.35,0.01676,6.74,0.00392,0.0272,0.01468,0.143,0.01054,0.00208,0.01126,2.58,0.326,0.01728,0.00792,0.00512,16.88,23.632,0.2288,0.00548,0.209,0.3524,15.04,0.0146,5.08,0.00932,0.0534
2001-10-20,1.89,0.024585,0.093641,0.003167,0.074167,0.001199,0.013702,0.0125,0.002167,0.001601,0.11779,0.013884,0.007417,0.002917,0.001266,0.637439,0.892415,0.021396,0.002833,0.020648,0.068341,0.217125,0.002887,0.09667,0.001936,0.002295
2001-10-25,0.95,0.025063,0.053543,0.003167,0.074167,0.002667,0.015342,0.0125,0.004027,0.001622,0.11366,0.011897,0.007417,0.002917,0.00127,0.413529,0.57894,0.02,0.002833,0.021476,0.086587,0.126873,0.002834,0.073549,0.003167,0.002183
2001-10-28,0.65,0.020833,0.058943,0.003167,0.074167,0.002667,0.010861,0.0125,0.002167,0.002167,0.112484,0.010916,0.007417,0.002917,0.001583,0.339424,0.475193,0.020931,0.002833,0.018584,0.186766,0.122432,0.004417,0.073984,0.003167,0.00208
2001-10-31,0.88,0.020833,0.055648,0.003167,0.074167,0.001236,0.014273,0.062449,0.002167,0.001621,0.110402,0.015098,0.003085,0.002124,0.001308,0.433699,0.607178,0.021334,0.002833,0.020399,0.126775,0.130427,0.004417,0.078964,0.001823,0.002484
2001-11-03,0.92,0.020833,0.058496,0.003167,0.074167,0.001166,0.013432,0.0125,0.002167,0.001593,0.110163,0.011119,0.007417,0.002917,0.001583,0.451894,0.632652,0.021102,0.002833,0.01995,0.405429,0.143454,0.004417,0.080981,0.003167,0.002118
2001-11-06,0.59,0.020833,0.055205,0.003167,0.074167,0.002667,0.012859,0.0125,0.002167,0.002167,0.109974,0.010953,0.007417,0.002917,0.001583,0.352256,0.493158,0.02,0.002833,0.01897,0.153837,0.115233,0.004417,0.075559,0.003167,0.002218
2001-11-09,0.79,0.020833,0.059897,0.003167,0.074167,0.002667,0.014043,0.0125,0.002167,0.001668,0.11312,0.012005,0.007417,0.002917,0.001583,0.410357,0.574499,0.021375,0.002833,0.020054,0.415608,0.132146,0.002933,0.075773,0.003167,0.002144
2001-11-15,3.57,0.026085,0.138553,0.001997,0.074167,0.001661,0.030565,0.062401,0.002167,0.002445,0.286777,0.033332,0.007417,0.002482,0.001301,1.432245,2.005143,0.023077,0.001244,0.030827,0.099318,0.283982,0.004473,0.108957,0.002022,0.00421
2001-11-18,1.98,0.020833,0.068072,0.003167,0.074167,0.001281,0.012441,0.06439,0.002167,0.001635,0.150036,0.015584,0.007417,0.002158,0.001583,0.984324,1.378054,0.022259,0.002833,0.019754,0.163229,0.139909,0.004417,0.106957,0.003167,0.002373
2001-11-21,0.79,0.020833,0.056155,0.003167,0.074167,0.001168,0.011767,0.0125,0.002167,0.001648,0.123776,0.012005,0.007417,0.002917,0.001583,0.398608,0.558052,0.020992,0.002833,0.019047,0.165243,0.120758,0.004622,0.093947,0.003167,0.00224
