date,species,concentration,uncertainty,uncertainty_ratio
2005-06-01T06:00:00.000000,124-trimethylbenzene,0.4252679523977846,0.07649801729046361,0.1798819235240876
2005-06-02T03:00:00.000000,124-trimethylbenzene,1.316408691832563,0.3432352131967033,0.2607360581301602
2005-06-02T06:00:00.000000,124-trimethylbenzene,0.828552170404514,0.17689026817923106,0.21349321683976769
2005-06-03T03:00:00.000000,124-trimethylbenzene,1.6428731933558003,0.4858157019183611,0.29571101645770603
2005-06-04T03:00:00.000000,124-trimethylbenzene,0.9477897822667859,0.21268921305464442,0.2244054715867112
2005-06-04T06:00:00.000000,124-trimethylbenzene,0.6830971543023555,0.13714991835647192,0.20077659157655633
2005-06-05T03:00:00.000000,124-trimethylbenzene,0.7178401136380703,0.14626259250740611,0.20375371859080954
2005-06-05T06:00:00.000000,124-trimethylbenzene,0.6729447798750319,0.13453097162893174,0.19991383491215223
2005-06-06T03:00:00.000000,124-trimethylbenzene,0.6575203044711528,0.13058964605287499,0.1986092979408582
2005-06-06T06:00:00.000000,124-trimethylbenzene,0.7275489309487229,0.14885103290210538,0.2045924701009509
2005-06-07T03:00:00.000000,124-trimethylbenzene,1.1019404967008963,0.2635175906695297,0.2391395828163825
2005-06-07T06:00:00.000000,124-trimethylbenzene,1.011601310223855,0.23309401206835947,0.23042082855426374
2005-06-08T03:00:00.000000,124-trimethylbenzene,1.1693817912332425,0.28743219723556923,0.24579842049057407
2005-06-08T06:00:00.000000,124-trimethylbenzene,1.1474028801390377,0.27952403749132654,0.24361455102627505
2005-06-09T03:00:00.000000,124-trimethylbenzene,0.9669842340222976,0.21873396576644222,0.22620220482457054
2005-06-10T03:00:00.000000,124-trimethylbenzene,0.5247287845562513,0.09848700561814121,0.18769125787797017
2005-06-10T06:00:00.000000,124-trimethylbenzene,0.4446860462614204,0.0806579519104422,0.18138179191488574
2005-06-11T06:00:00.000000,124-trimethylbenzene,0.8671008507085276,0.1881380498204425,0.21697366536627274
2005-06-12T03:00:00.000000,124-trimethylbenzene,1.24415503949181,0.3151758060419733,0.2533251853970793
2005-06-12T06:00:00.000000,124-trimethylbenzene,0.6097658574904186,0.11867159987735407,0.19461830868288454
2005-06-13T03:00:00.000000,124-trimethylbenzene,0.9122830851753412,0.2017157183264103,0.22111088279976215
2005-06-13T06:00:00.000000,124-trimethylbenzene,0.9321644605579322,0.20782696499272382,0.22295096389786442
2005-06-18T03:00:00.000000,124-trimethylbenzene,0.6043162510062947,0.11733856178139276,0.19416747702217682
2005-06-18T06:00:00.000000,124-trimethylbenzene,0.4382551528666145,0.07927322893145822,0.18088373499532015
2005-06-19T03:00:00.000000,124-trimethylbenzene,0.004987544496113696,0.008298808434529788,1.6639066460452103
2005-06-20T03:00:00.000000,124-trimethylbenzene,0.004987544496113696,0.008298808434529788,1.6639066460452103
2005-06-20T06:00:00.000000,124-trimethylbenzene,0.004987544496113696,0.008298808434529788,1.6639066460452103
2005-06-22T03:00:00.000000,124-trimethylbenzene,1.465568023538532,0.40513192794315034,0.27643338380499183
2005-06-22T06:00:00.000000,124-trimethylbenzene,1.2781526540321189,0.3282242027737044,0.25679577610567356
2005-06-23T03:00:00.000000,124-trimethylbenzene,0.004987544496113696,0.008298808434529788,1.6639066460452103
2005-06-24T03:00:00.000000,124-trimethylbenzene,0.004987544496113696,0.008298808434529788,1.6639066460452103
2005-06-24T06:00:00.000000,124-trimethylbenzene,0.004987544496113696,0.008298808434529788,1.6639066460452103
2005-06-25T03:00:00.000000,124-trimethylbenzene,0.004987544496113696,0.008298808434529788,1.6639066460452103
2005-06-25T06:00:00.000000,124-trimethylbenzene,0.004987544496113696,0.008298808434529788,1.6639066460452103
2005-06-26T03:00:00.000000,124-trimethylbenzene,0.9820788637978494,0.2235435968853089,0.22762285711030536
2005-06-26T06:00:00.000000,124-trimethylbenzene,0.5247287845562513,0.09848700561814121,0.18769125787797017
2005-06-27T03:00:00.000000,124-trimethylbenzene,0.004987544496113696,0.008298808434529788,1.6639066460452103
2005-06-27T06:00:00.000000,124-trimethylbenzene,0.004987544496113696,0.008298808434529788,1.6639066460452103
2005-06-28T03:00:00.000000,124-trimethylbenzene,1.1442232266716632,0.27838917769763316,0.24329970866560413
2005-06-28T06:00:00.000000,124-trimethylbenzene,0.5653140795045692,0.10795720523938108,0.19096854147696582
2005-06-29T03:00:00.000000,124-trimethylbenzene,1.693779571713309,0.5104257940447396,0.30135314096888566
2005-06-29T06:00:00.000000,124-trimethylbenzene,1.0402771166020608,0.24255407978890822,0.2331629485239296
2005-06-30T03:00:00.000000,124-trimethylbenzene,0.004987544496113696,0.008298808434529788,1.6639066460452103
2005-07-01T03:00:00.000000,124-trimethylbenzene,0.39877632599761503,0.0709243811871868,0.177855044453193
2005-07-01T06:00:00.000000,124-trimethylbenzene,0.41210986208508876,0.07371508241122533,0.1788724056208228
2005-07-02T03:00:00.000000,124-trimethylbenzene,0.2390170335413572,0.03970139087846192,0.1661027680338622
2005-07-02T06:00:00.000000,124-trimethylbenzene,0.26236440908286524,0.044016912211032336,0.16777013454263923
2005-07-03T03:00:00.000000,124-trimethylbenzene,0.9820788637978494,0.2235435968853089,0.22762285711030536
2005-07-04T03:00:00.000000,124-trimethylbenzene,0.7929928580635395,0.16678491413233668,0.2103233496195912
2005-07-04T06:00:00.000000,124-trimethylbenzene,0.39877632599761503,0.0709243811871868,0.177855044453193
2005-07-05T03:00:00.000000,124-trimethylbenzene,0.9969490297254799,0.22833020613520635,0.22902896670462622
