city,date,y,fitted,residual
St. Louis,2001-06-27,3.122365,3.1351228702982397,-0.01275787029823969
St. Louis,2001-06-27,3.194583,3.2968745069685372,-0.10229150696853695
St. Louis,2001-06-27,3.173878,3.082914679914428,0.09096332008557224
St. Louis,2001-06-27,3.234749,3.2452842504285493,-0.010535250428549336
St. Louis,2001-06-27,3.288402,3.246539725673577,0.041862274326423025
St. Louis,2001-06-27,3.218876,3.2534600828688944,-0.03458408286889446
St. Louis,2001-06-27,3.280911,3.2388271086466958,0.042083891353304544
St. Louis,2001-06-27,3.33577,3.2968181919793977,0.038951808020602476
St. Louis,2001-06-27,2.827314,3.1159715064657667,-0.28865750646576677
St. Louis,2001-06-27,2.809403,3.1603883509874557,-0.35098535098745554
St. Louis,2001-06-27,2.939162,3.414022026084343,-0.4748600260843427
St. Louis,2001-06-27,3.169686,3.316445458025634,-0.1467594580256344
St. Louis,2001-06-27,3.044522,3.3421086040217425,-0.29758660402174253
St. Louis,2001-06-28,3.100092,3.290068013436792,-0.18997601343679202
St. Louis,2001-06-28,3.265759,3.23883896267619,0.026920037323809896
St. Louis,2001-06-28,3.242592,2.722890082937498,0.5197019170625022
St. Louis,2001-06-28,3.377588,2.9147144649617047,0.4628735350382952
St. Louis,2001-06-28,3.33577,3.094884527289803,0.24088547271019708
St. Louis,2001-06-28,2.809403,2.980211489945182,-0.1708084899451817
St. Louis,2001-06-28,2.879198,3.0007278510382362,-0.12152985103823627
St. Louis,2001-06-28,2.74084,3.0427423219173066,-0.30190232191730654
St. Louis,2001-06-28,3.034953,3.444596223382515,-0.4096432233825153
St. Louis,2001-06-28,3.356897,3.808051120376358,-0.4511541203763581
St. Louis,2001-06-28,3.258097,3.636085132073527,-0.3779881320735271
St. Louis,2001-06-28,2.965273,3.2659959195092614,-0.30072291950926144
St. Louis,2001-06-28,3.020425,3.201030636567182,-0.18060563656718198
St. Louis,2001-06-28,3.152736,3.25448033939652,-0.10174433939651964
St. Louis,2001-06-28,3.433987,3.3131114177506555,0.12087558224934451
St. Louis,2001-06-28,3.226844,3.096411065751932,0.13043293424806784
St. Louis,2001-06-28,3.370738,3.1507226132333104,0.22001538676668933
St. Louis,2001-06-28,3.363842,3.354982867338711,0.008859132661288849
St. Louis,2001-06-28,3.284664,3.3291072530896377,-0.044443253089637716
St. Louis,2001-06-28,3.468856,3.3751838629325794,0.09367213706742088
St. Louis,2001-11-07,3.295837,3.4641085105251608,-0.16827151052516048
St. Louis,2001-11-07,3.310543,3.4800537113734245,-0.16951071137342433
St. Louis,2001-11-07,3.077312,3.1893450648519504,-0.11203306485195023
St. Louis,2001-11-07,3.681351,3.3550075557334482,0.3263434442665517
St. Louis,2001-11-07,3.449988,3.2974945247196317,0.1524934752803682
St. Louis,2001-11-07,3.321432,2.9246265195856864,0.39680548041431357
St. Louis,2001-11-07,2.884801,2.9123972383696057,-0.027596238369605956
St. Louis,2001-11-07,2.985682,2.8949608720328555,0.0907211279671448
St. Louis,2001-11-07,2.653242,2.8349829508801667,-0.18174095088016656
St. Louis,2001-11-07,2.533697,2.663161942199847,-0.1294649421998472
St. Louis,2001-11-07,2.867899,2.8869263519579373,-0.019027351957937543
St. Louis,2001-11-07,2.85647,2.838138422586921,0.018331577413078788
St. Louis,2001-11-07,2.345645,2.577835132034915,-0.23219013203491476
St. Louis,2001-11-07,2.329227,2.6162939348923575,-0.2870669348923576
St. Louis,2001-11-07,3.822098,3.6865750051697295,0.1355229948302706
St. Louis,2001-11-07,2.939162,2.75705841120819,0.18210358879181013
St. Louis,2001-11-07,2.895912,2.8952835212784476,6.284787215523314e-4
St. Louis,2001-11-07,3.889777,3.5855741173052946,0.30420288269470563
St. Louis,2001-11-07,3.161247,3.4011926606722,-0.2399456606722001
St. Louis,2001-11-07,3.015535,3.2756448021570375,-0.2601098021570375
St. Louis,2001-11-07,3.161247,3.2985974448191415,-0.13735044481914138
St. Louis,2001-11-07,3.254243,3.2027101641004387,0.051532835899561355
St. Louis,2001-11-08,3.178054,3.110598433464613,0.06745556653538687
St. Louis,2001-11-08,3.321432,3.1889880823945087,0.13244391760549148
St. Louis,2001-11-08,3.339322,3.3201379847812436,0.019184015218756532
St. Louis,2001-11-08,3.010621,3.106649729164208,-0.09602872916420806
St. Louis,2001-11-08,3.126761,3.1450195080232506,-0.01825850802325042
St. Louis,2001-11-08,3.08191,3.068655567058835,0.01325443294116484
St. Louis,2001-11-08,2.99072,3.071842767711163,-0.08112276771116295
St. Louis,2001-11-08,3.992681,3.272738863528995,0.7199421364710051
St. Louis,2001-11-08,2.884801,3.1441371677269654,-0.2593361677269656
St. Louis,2001-11-08,2.646175,2.9716540415942254,-0.3254790415942253
St. Louis,2001-11-08,2.617396,3.0108584736398742,-0.39346247363987435
St. Louis,2001-11-08,2.667228,2.9425618880459403,-0.27533388804594033
St. Louis,2001-11-08,2.235376,2.730615616446541,-0.49523961644654135
St. Louis,2001-11-08,2.361797,2.8050825428770625,-0.4432855428770623
St. Louis,2001-11-08,1.962908,2.7119607872913436,-0.7490527872913436
St. Louis,2001-11-08,2.424803,2.933393943976244,-0.5085909439762443
St. Louis,2001-11-08,3.063391,3.3497658029109574,-0.28637480291095724
St. Louis,2001-11-08,2.617396,3.1073832933631724,-0.48998729336317254
St. Louis,2001-11-08,3.165475,3.1551459741355092,0.010329025864490714
St. Louis,2001-11-08,3.339322,3.5105847894878504,-0.17126278948785023
St. Louis,2001-11-09,4.077537,3.1997006884833237,0.8778363115166767
St. Louis,2001-11-10,3.828641,3.5604288139758724,0.268212186024128
St. Louis,2001-11-10,3.394508,3.3560976295323024,0.03841037046769748
St. Louis,2001-11-10,3.139833,3.300298211209149,-0.16046521120914922
St. Louis,2001-11-10,3.126761,3.1325072096102984,-0.005746209610298059
St. Louis,2001-11-10,2.906901,2.945524799932016,-0.038623799932015826
St. Louis,2001-11-10,3.005683,2.752489659262461,0.2531933407375389
St. Louis,2001-11-10,2.985682,2.774772923738863,0.21090907626113717
St. Louis,2001-11-10,3.139833,2.8384865434350877,0.30134645656491205
St. Louis,2001-11-10,3.284664,2.9393247665343125,0.3453392334656874
St. Louis,2001-11-10,4.007333,3.2422529892925334,0.7650800107074667
St. Louis,2001-11-10,2.995732,2.8460922282642356,0.1496397717357641
St. Louis,2001-11-10,2.76001,2.640533295110817,0.11947670488918259
St. Louis,2001-11-10,2.714695,2.6486276169538816,0.0660673830461183
St. Louis,2001-11-10,2.415914,2.5774394152163205,-0.16152541521632055
St. Louis,2001-11-10,3.65584,3.573968115574369,0.08187188442563098
St. Louis,2001-11-10,2.694627,2.6319875526895213,0.06263944731047874
St. Louis,2001-11-10,2.66026,2.6430976744730263,0.017162325526973925
St. Louis,2001-11-10,2.557227,2.579679144440934,-0.02245214444093383
St. Louis,2001-11-10,2.484907,2.5974469400840006,-0.11253994008400058
St. Louis,2001-11-10,2.189416,2.5638712490717466,-0.37445524907174665
St. Louis,2001-11-10,2.375836,2.6149070693445715,-0.23907106934457148
St. Louis,2001-11-10,3.242592,3.101683126587132,0.14090887341286826
St. Louis,2001-11-10,3.683867,3.485313583815415,0.19855341618458505
St. Louis,2001-11-10,3.632309,3.528208313636534,0.10410068636346577
